source,target,time,distance
7,72,1808.6,44598.2
7,34,1764.2,25729.2
7,3,1595.2,24189.9
7,10,823.7,9454.1
7,14,766.7,8878.0
7,29,728.4,8184.6
7,50,741.9,8077.1
7,59,680.6,7628.9
7,42,524.6,6303.5
7,60,554.2,6433.2
7,20,1162.6,22844.2
7,6,1763.2,37104.5
7,37,815.3,11312.9
7,74,963.1,15073.5
7,61,1075.7,15715.8
7,70,1645.7,23682.4
7,69,1981.4,45907.4
7,75,1886.1,45159.6
7,8,1803.0,24444.5
7,64,1824.4,24962.9
7,27,1700.2,22613.3
7,1,1364.0,13682.9
7,46,1045.1,11317.4
7,57,1983.9,38264.3
7,18,2106.1,40054.0
7,73,755.0,11466.6
7,19,796.9,9120.4
7,51,784.2,8185.6
7,22,3655.2,53220.9
7,17,2100.1,48504.9
7,44,1067.3,18354.4
7,33,969.2,14908.4
7,39,1069.1,15646.6
7,49,1629.8,20634.7
7,23,1401.7,18609.6
7,16,1068.9,16190.1
7,62,1200.9,17109.4
7,63,1292.3,17201.5
7,53,1053.8,15513.9
7,47,1598.8,20286.5
7,11,1481.5,19209.8
7,43,1441.3,18642.3
7,52,890.1,13809.1
7,12,1420.2,18412.1
7,25,1596.2,26178.1
7,24,691.7,11485.6
7,55,786.1,12883.9
7,26,1110.2,15654.3
7,4,1695.7,27581.2
7,15,1169.0,16464.6
7,45,1711.2,27799.6
7,58,987.1,18758.6
7,40,1306.9,21928.3
7,30,1921.1,43239.6
7,5,1146.1,15796.3
7,36,1263.7,21521.7
7,67,1770.3,22216.9
7,0,1129.9,16857.3
7,2,1017.0,15309.2
7,38,940.0,14161.3
7,48,493.9,5964.1
7,41,836.9,8714.0
7,9,2053.4,48038.4
7,71,795.4,12497.0
69,65,1637.0,38036.1
69,31,1854.9,32810.9
69,56,1835.3,37730.7
69,35,1708.6,42380.6
69,13,1029.8,20189.7
69,54,1472.3,34371.1
69,32,1319.1,28603.3
69,28,1096.6,22064.9
69,21,1173.7,22590.7
69,66,803.5,8643.7
69,68,771.3,10122.1
69,72,825.1,10723.2
69,34,1535.7,29119.6
69,3,1441.2,28248.6
69,10,2206.2,28993.3
69,14,2236.0,29478.8
69,29,2231.3,49718.4
69,50,2244.8,49610.9
69,59,2183.5,49162.7
69,42,2027.5,47837.3
69,60,2057.1,47966.9
69,20,1314.5,28835.5
69,6,972.0,11572.2
69,37,2017.9,28177.6
69,74,1963.5,45352.4
69,61,1809.8,35098.6
69,70,1974.9,33873.0
69,7,1955.8,45190.5
69,75,126.5,818.4
69,8,1674.6,30719.2
69,64,1606.0,30008.4
69,27,1754.8,30841.0
69,1,2325.2,25097.8
69,46,2309.1,25687.5
69,57,1240.5,16310.5
69,18,1366.1,15893.6
69,73,1950.7,29815.4
69,19,1940.2,29518.6
69,51,1799.0,28364.0
69,22,1839.4,7978.9
69,17,511.1,4300.1
69,44,1818.0,42840.2
69,33,1719.9,39394.2
69,39,1657.0,18313.4
69,49,1142.8,12254.0
69,23,1365.0,15844.1
69,16,1664.6,18351.7
69,62,1518.6,17332.3
69,63,1388.7,19579.0
69,53,1678.7,18482.0
69,47,1193.9,12967.4
69,11,1153.2,13332.9
69,43,1253.6,14395.6
69,52,1534.5,22347.7
69,12,1286.1,13871.6
69,25,1121.7,17306.6
69,24,1781.5,26179.5
69,55,1682.1,23634.2
69,26,1466.7,21203.8
69,4,901.2,10720.9
69,15,1346.9,20531.9
69,45,852.8,14892.2
69,58,1423.3,22065.9
69,40,1256.4,19335.3
69,30,775.5,9393.5
69,5,1423.2,20868.8
69,36,1415.2,31946.2
69,67,987.3,10441.1
69,0,1886.3,21520.9
69,2,1869.2,25356.1
69,38,1529.6,23028.4
69,48,1996.8,47497.9
69,41,1751.7,27797.0
69,9,567.9,6267.5
69,71,1595.7,37655.4
75,65,1543.6,37281.4
75,31,1809.2,32525.6
75,56,1789.6,37445.3
75,35,1615.2,41625.8
75,13,936.4,19434.9
75,54,1378.9,33616.4
75,32,1225.7,27848.6
75,28,1003.2,21310.2
75,21,1080.3,21835.9
75,66,710.1,7888.9
75,68,677.9,9367.3
75,72,731.7,9968.5
75,34,1490.0,28834.2
75,3,1395.5,27963.2
75,10,2112.8,28238.5
75,14,2142.6,28724.1
75,29,2137.9,48963.7
75,50,2151.4,48856.1
75,59,2090.1,48407.9
75,42,1934.1,47082.5
75,60,1963.7,47212.2
75,20,1221.1,28080.8
75,6,878.6,10817.5
75,37,1924.5,27422.8
75,74,1870.1,44597.6
75,61,1716.4,34343.8
75,70,1929.2,33587.7
75,7,1862.4,44435.8
75,69,122.3,811.4
75,8,1628.9,30433.8
75,64,1560.3,29723.0
75,27,1709.1,30555.7
75,1,2279.5,24812.5
75,46,2263.4,25402.2
75,57,1147.1,15555.8
75,18,1272.7,15138.9
75,73,1857.3,29060.7
75,19,1846.8,28763.8
75,51,1705.6,27609.2
75,22,1796.1,8124.9
75,17,467.8,4446.2
75,44,1724.6,42085.5
75,33,1626.5,38639.4
75,39,1611.3,18028.1
75,49,1097.1,11968.7
75,23,1319.3,15558.7
75,16,1618.9,18066.4
75,62,1472.9,17047.0
75,63,1295.3,18824.2
75,53,1633.0,18196.7
75,47,1148.2,12682.0
75,11,1107.5,13047.5
75,43,1207.9,14110.3
75,52,1441.1,21592.9
75,12,1240.4,13586.3
75,25,1028.3,16551.9
75,24,1688.1,25424.7
75,55,1588.7,22879.4
75,26,1373.3,20449.1
75,4,807.8,9966.1
75,15,1253.5,19777.1
75,45,759.4,14137.5
75,58,1329.9,21311.1
75,40,1163.0,18580.5
75,30,682.1,8638.8
75,5,1329.8,20114.1
75,36,1321.8,31191.5
75,67,941.6,10155.8
75,0,1840.6,21235.5
75,2,1775.8,24601.3
75,38,1436.2,22273.6
75,48,1903.4,46743.1
75,41,1658.3,27042.2
75,9,474.5,5512.7
75,71,1502.3,36900.6
8,65,1935.2,29953.2
8,31,709.6,7703.3
8,56,922.5,9803.1
8,35,1614.3,21866.6
8,13,1921.4,42788.7
8,54,1919.3,30343.9
8,32,1928.7,23506.4
8,28,1988.2,44663.9
8,21,2051.3,26453.6
8,66,1774.5,36078.9
8,68,1719.0,37656.9
8,72,1772.8,38258.0
8,34,193.9,1642.2
8,3,333.8,2828.3
8,10,1605.8,17514.7
8,14,1635.6,18000.2
8,29,1698.6,17174.7
8,50,1617.0,15868.4
8,59,1571.3,15344.9
8,42,1523.2,15301.3
8,60,1557.5,15457.7
8,20,2206.1,51434.6
8,6,1938.2,38581.3
8,37,1474.2,16594.4
8,74,1909.6,21375.5
8,61,2029.0,24912.7
8,70,527.0,5206.0
8,7,1853.1,24676.5
8,69,1605.4,29800.3
8,75,1553.9,29505.9
8,64,93.3,886.2
8,27,411.7,3867.1
8,1,1229.3,11266.4
8,46,1132.6,10961.7
8,57,2132.1,38909.6
8,18,2227.4,40278.1
8,73,1430.1,16714.0
8,19,1529.8,17477.7
8,51,1585.4,18222.6
8,22,3191.5,36298.0
8,17,1836.7,34950.7
8,44,2154.2,35238.5
8,33,2056.1,31792.5
8,39,903.5,9232.9
8,49,1120.9,13003.1
8,23,922.4,10936.4
8,16,924.0,9845.2
8,62,896.6,10227.4
8,63,1199.3,13236.7
8,53,995.1,10417.4
8,47,1217.2,13972.2
8,11,1096.1,12768.8
8,43,1048.1,12310.2
8,52,1174.4,12986.4
8,12,1220.7,13853.7
8,25,1392.8,15770.9
8,24,1183.9,13415.1
8,55,1081.7,12155.6
8,26,1318.4,14140.1
8,4,1544.6,18194.3
8,15,1453.3,15641.8
8,45,1568.8,18635.8
8,58,1352.0,14847.1
8,40,1674.5,17336.6
8,30,1699.6,32312.0
8,5,1394.6,13340.8
8,36,1692.0,18768.7
8,67,1318.9,15111.2
8,0,961.8,9934.5
8,2,1061.1,11245.1
8,38,1263.7,13901.2
8,48,1587.4,15956.2
8,41,1629.6,20039.0
8,9,1790.0,34484.2
8,71,1882.3,29381.0
64,65,2024.4,30719.3
64,31,659.7,7010.1
64,56,872.6,9109.8
64,35,1703.5,22632.7
64,13,1928.7,42808.2
64,54,2008.5,31110.0
64,32,2017.9,24272.5
64,28,1995.5,44683.5
64,21,2072.6,45209.3
64,66,1781.8,36098.4
64,68,1726.3,37676.4
64,72,1780.1,38277.6
64,34,283.1,2408.3
64,3,423.0,3594.4
64,10,1689.7,16371.7
64,14,1719.5,16857.3
64,29,1641.3,16227.9
64,50,1559.7,14921.7
64,59,1514.0,14398.2
64,42,1465.9,14354.6
64,60,1500.2,14511.0
64,20,2213.4,51454.1
64,6,1945.5,38600.9
64,37,1563.4,17360.5
64,74,1998.8,22141.6
64,61,2118.2,25678.8
64,70,469.7,4259.2
64,7,1942.3,25442.6
64,69,1612.7,29819.9
64,75,1561.2,29525.4
64,8,167.0,1222.4
64,27,500.9,4633.2
64,1,1172.0,10319.6
64,46,1075.3,10014.9
64,57,2139.4,38929.1
64,18,2234.7,40297.6
64,73,1519.3,17480.1
64,19,1619.0,18243.8
64,51,1674.6,18988.7
64,22,3198.8,36317.6
64,17,1844.0,34970.3
64,44,2243.4,36004.6
64,33,2145.3,32558.6
64,39,992.7,9998.9
64,49,1210.1,13769.2
64,23,1011.6,11702.5
64,16,1013.2,10611.3
64,62,985.8,10993.5
64,63,1288.5,14002.8
64,53,1084.3,11183.5
64,47,1306.4,14738.3
64,11,1185.3,13534.9
64,43,1137.3,13076.3
64,52,1263.6,13752.5
64,12,1309.9,14619.8
64,25,1482.0,16537.0
64,24,1273.1,14181.2
64,55,1170.9,12921.7
64,26,1407.6,14906.2
64,4,1633.8,18960.4
64,15,1542.5,16407.9
64,45,1658.0,19401.9
64,58,1441.2,15613.2
64,40,1763.7,18102.7
64,30,1706.9,32331.6
64,5,1483.8,14106.9
64,36,1781.2,19534.8
64,67,1408.1,15877.3
64,0,998.1,10079.2
64,2,1127.4,11247.9
64,38,1352.9,14667.3
64,48,1530.1,15009.5
64,41,1718.8,20805.1
64,9,1797.3,34503.8
64,71,1971.5,30147.1
27,65,1891.1,28361.0
27,31,1023.4,9827.2
27,56,1236.3,11927.0
27,35,1570.2,20274.5
27,13,2015.3,43346.4
27,54,1875.2,28751.7
27,32,1884.6,21914.3
27,28,2055.4,25715.7
27,21,2007.2,24861.5
27,66,1868.4,36636.6
27,68,1812.9,38214.6
27,72,1866.7,38815.7
27,34,433.5,3748.4
27,3,391.3,3042.7
27,10,1561.7,15922.5
27,14,1591.5,16408.1
27,29,1679.6,17385.8
27,50,1765.5,15761.0
27,59,1719.8,15237.5
27,42,1671.7,15193.9
27,60,1706.0,15350.3
27,20,2205.4,38136.2
27,6,2032.1,39139.0
27,37,1430.1,15002.2
27,74,1865.5,19783.3
27,61,1984.9,23320.6
27,70,702.2,5418.3
27,7,1809.0,23084.4
27,69,1699.3,30358.0
27,75,1647.8,30063.6
27,8,448.9,4042.2
27,64,470.3,4560.5
27,1,1356.6,11919.3
27,46,1281.1,10854.2
27,57,2209.3,22894.4
27,18,2304.6,24262.9
27,73,1386.0,15121.8
27,19,1485.7,15885.5
27,51,1541.3,16630.4
27,22,3285.4,36855.7
27,17,1930.6,35508.4
27,44,2110.1,33646.4
27,33,2012.0,30200.3
27,39,859.4,7640.7
27,49,1076.8,11411.0
27,23,878.3,9344.2
27,16,879.9,8253.0
27,62,852.5,8635.3
27,63,1155.2,11644.5
27,53,951.0,8825.2
27,47,1173.1,12380.1
27,11,1052.0,11176.7
27,43,1004.0,10718.1
27,52,1130.3,11394.3
27,12,1176.6,12261.6
27,25,1348.7,14178.8
27,24,1139.8,11823.0
27,55,1037.6,10563.4
27,26,1274.3,12547.9
27,4,1500.5,16602.2
27,15,1409.2,14049.7
27,45,1524.7,17043.7
27,58,1307.9,13254.9
27,40,1630.4,15744.5
27,30,1717.8,18970.0
27,5,1350.5,11748.6
27,36,1647.9,17176.6
27,67,1274.8,13519.0
27,0,917.7,8342.3
27,2,1017.0,9653.0
27,38,1219.6,12309.0
27,48,1735.9,15848.8
27,41,1585.5,18446.9
27,9,1883.9,35041.9
27,71,1838.2,27788.9
1,65,1710.2,22747.5
1,31,1346.7,14873.1
1,56,1559.6,16972.8
1,35,1301.4,13651.6
1,13,2132.5,26453.0
1,54,1694.3,23138.2
1,32,1777.5,19922.5
1,28,1948.3,23724.0
1,21,1900.1,22869.7
1,66,2391.6,27683.4
1,68,2336.1,29261.4
1,72,2389.9,29862.5
1,34,1422.9,12749.0
1,3,1284.6,13659.9
1,10,1118.3,10359.8
1,14,1065.6,9930.1
1,29,977.5,8952.3
1,50,895.9,7646.1
1,59,850.2,7122.6
1,42,802.1,7079.0
1,60,836.4,7235.4
1,20,2024.5,32522.6
1,6,2461.5,24141.1
1,37,1323.0,13010.5
1,74,1758.4,17791.6
1,61,1877.8,21328.8
1,70,979.3,8109.0
1,7,1323.9,13436.2
1,69,2369.0,25329.5
1,75,2317.5,25035.1
1,8,1330.6,11909.5
1,64,1197.5,10639.3
1,27,1348.9,11981.5
1,46,312.2,2152.9
1,57,2224.9,20034.2
1,18,2320.2,21402.7
1,73,1278.9,13130.1
1,19,1378.6,13893.8
1,51,1434.2,14638.7
1,22,3949.9,31827.2
1,17,2621.6,28148.5
1,44,1929.2,28032.8
1,33,1831.1,24586.7
1,39,849.3,6971.8
1,49,1332.3,13080.7
1,23,1133.8,11013.9
1,16,779.5,6598.5
1,62,917.6,7564.2
1,63,1207.4,10770.9
1,53,855.2,7154.3
1,47,1428.6,14049.8
1,11,1307.5,12846.4
1,43,1259.5,12387.8
1,52,1023.2,9402.5
1,12,1320.0,11790.2
1,25,1600.1,14163.5
1,24,1032.7,9831.2
1,55,930.5,8571.7
1,26,1159.9,9346.4
1,4,1751.9,16274.7
1,15,1302.1,12057.9
1,45,1776.1,16716.3
1,58,1200.8,11263.2
1,40,1531.3,14382.6
1,30,1973.3,20639.7
1,5,1215.1,9750.2
1,36,1540.8,15184.8
1,67,1530.3,15188.7
1,0,608.1,4811.5
1,2,672.6,5415.3
1,38,1129.9,10317.3
1,48,866.3,7733.9
1,41,1495.8,16455.1
1,9,2619.0,30262.5
1,71,1657.3,22175.3
46,65,1442.1,20737.3
46,31,1218.0,14308.5
46,56,1430.9,16408.3
46,35,1033.3,11641.5
46,13,1954.2,36820.0
46,54,1426.2,21128.0
46,32,1783.7,20803.5
46,28,1954.5,24605.0
46,21,1882.7,34364.3
46,66,2352.1,30108.9
46,68,2296.6,31687.0
46,72,2350.4,32288.1
46,34,1294.2,12184.4
46,3,1241.0,14088.3
46,10,850.2,8349.6
46,14,797.5,7919.9
46,29,709.4,6942.2
46,50,627.8,5635.9
46,59,582.1,5112.4
46,42,534.0,5068.9
46,60,568.3,5225.2
46,20,1756.4,30512.4
46,6,2357.0,44772.7
46,37,1329.2,13891.5
46,74,1556.9,22741.7
46,61,1669.5,23384.0
46,70,850.6,7544.4
46,7,1055.8,11426.1
46,69,2325.4,25757.9
46,75,2273.9,25463.4
46,8,1201.9,11344.9
46,64,1068.8,10074.8
46,27,1264.2,10862.5
46,1,357.5,2508.1
46,57,2231.1,20915.1
46,18,2326.4,22283.7
46,73,1285.1,14011.1
46,19,1384.8,14774.8
46,51,1378.0,15853.8
46,22,3906.3,32255.6
46,17,2578.0,28576.9
46,44,1661.1,26022.6
46,33,1563.0,22576.6
46,39,855.5,7852.8
46,49,1288.7,13509.1
46,23,1090.2,11442.3
46,16,785.7,7479.5
46,62,923.8,8445.2
46,63,1213.6,11651.9
46,53,861.4,8035.3
46,47,1385.0,14478.2
46,11,1263.9,13274.8
46,43,1215.9,12816.1
46,52,1029.4,10283.5
46,12,1326.2,12671.1
46,25,1560.6,16276.9
46,24,1038.9,10712.2
46,55,936.7,9452.7
46,26,1166.1,10227.4
46,4,1712.4,18700.3
46,15,1308.3,12938.9
46,45,1736.6,19141.8
46,58,1207.0,12144.2
46,40,1537.5,15263.6
46,30,1929.7,21068.1
46,5,1221.3,10631.2
46,36,1547.0,16065.8
46,67,1486.7,15617.1
46,0,614.3,5692.5
46,2,678.8,6296.3
46,38,1136.1,11198.3
46,48,598.2,5723.7
46,41,1430.7,16382.2
46,9,2575.4,30690.8
46,71,1389.2,20165.1
57,65,1692.4,22482.5
57,31,2442.6,42146.1
57,56,2423.0,47065.8
57,35,1772.6,36412.1
57,13,1093.8,14221.2
57,54,1536.3,28402.6
57,32,1135.7,13020.8
57,28,1106.3,12825.2
57,21,1237.7,16622.2
57,66,1026.5,10650.0
57,68,1044.4,11216.9
57,72,1064.3,16141.6
57,34,2123.4,38454.8
57,3,2031.5,22330.2
57,10,1831.2,18978.3
57,14,1861.0,19463.9
57,29,1949.1,20441.6
57,50,2067.3,21651.8
57,59,2125.8,22110.6
57,42,2091.5,41868.8
57,60,2121.1,41998.4
57,20,1378.5,22867.0
57,6,630.3,5410.0
57,37,1597.7,16303.6
57,74,1611.5,17259.5
57,61,1730.9,20796.8
57,70,2168.3,22467.4
57,7,2019.8,39222.0
57,69,1270.6,17212.8
57,75,1175.3,16465.0
57,8,2308.3,24671.2
57,64,2193.7,39343.6
57,27,2219.3,22796.6
57,1,2127.4,19132.4
57,46,2139.9,20129.6
57,18,489.0,2671.6
57,73,1530.5,17941.5
57,19,1520.0,17644.7
57,51,1378.8,16490.1
57,22,2944.4,24526.3
57,17,1389.3,19810.3
57,44,1882.0,36871.7
57,33,1783.9,33425.7
57,39,1521.5,13861.8
57,49,1291.1,13030.0
57,23,1495.1,14858.5
57,16,1588.8,14977.4
57,62,1473.7,14196.3
57,63,1116.6,10793.1
57,53,1449.5,13355.6
57,47,1141.9,10769.8
57,11,1215.1,11426.6
57,43,1313.3,12562.3
57,52,1179.1,11242.4
57,12,1158.0,11119.1
57,25,982.0,9647.2
57,24,1361.3,14305.5
57,55,1310.7,12552.7
57,26,1157.5,10628.6
57,4,767.3,6640.4
57,15,910.7,8649.1
57,45,863.6,8265.6
57,58,1003.1,10191.9
57,40,824.7,7452.5
57,30,894.6,8139.1
57,5,1114.0,10293.6
57,36,922.9,8339.0
57,67,1160.9,11303.9
57,0,1649.8,15644.6
57,2,1560.0,14780.9
57,38,1109.4,11154.4
57,48,2060.8,41529.4
57,41,1331.5,15923.1
57,9,1342.6,19343.8
57,71,1659.7,31686.9
18,65,1767.0,32507.4
18,31,2593.4,45336.7
18,56,2573.8,50256.5
18,35,1838.6,36851.9
18,13,1159.8,14661.0
18,54,1602.3,28842.4
18,32,1258.0,14470.5
18,28,1123.9,12333.3
18,21,1296.2,14384.9
18,66,902.8,9811.2
18,68,920.7,10378.0
18,72,1053.9,13921.6
18,34,2274.2,41645.4
18,3,2153.8,23779.9
18,10,1953.5,20428.0
18,14,1983.3,20913.6
18,29,2071.4,21891.3
18,50,2189.6,23101.5
18,59,2248.1,23560.3
18,42,2157.5,42308.6
18,60,2187.1,42438.2
18,20,1444.5,23306.8
18,6,506.6,4571.2
18,37,1720.0,17753.3
18,74,1733.8,18709.2
18,61,1853.2,22246.5
18,70,2290.6,23917.1
18,7,2085.8,39661.8
18,69,1335.7,15883.6
18,75,1240.4,15135.8
18,8,2413.1,43245.0
18,64,2344.5,42534.2
18,27,2341.6,24246.3
18,1,2249.7,20582.1
18,46,2262.2,21579.3
18,57,477.1,2715.3
18,73,1652.8,19391.2
18,19,1642.3,19094.4
18,51,1501.1,17939.8
18,22,2997.2,23433.3
18,17,1354.2,16449.0
18,44,1948.0,37311.5
18,33,1849.9,33865.5
18,39,1643.8,15311.5
18,49,1413.4,14479.7
18,23,1617.4,16308.2
18,16,1711.1,16427.1
18,62,1596.0,15646.1
18,63,1238.9,12242.8
18,53,1571.8,14805.4
18,47,1264.2,12219.5
18,11,1337.4,12876.3
18,43,1435.6,14012.0
18,52,1301.4,12692.1
18,12,1280.3,12568.8
18,25,1104.3,11097.0
18,24,1483.6,15755.2
18,55,1433.0,14002.4
18,26,1279.8,12078.3
18,4,889.6,8090.1
18,15,1033.0,10098.9
18,45,985.9,9715.3
18,58,1125.4,11641.6
18,40,947.0,8902.2
18,30,1016.9,9588.8
18,5,1236.3,11743.3
18,36,1045.2,9788.7
18,67,1283.2,12753.6
18,0,1772.1,17094.3
18,2,1682.3,16230.6
18,38,1231.7,12604.1
18,48,2126.8,41969.2
18,41,1453.8,17372.8
18,9,1307.5,15982.5
18,71,1725.7,32126.7
73,65,702.3,8977.0
73,31,1696.0,23529.1
73,56,1908.9,25628.9
73,35,556.5,8582.7
73,13,1340.4,28604.1
73,54,708.2,9876.4
73,32,1131.2,16462.3
73,28,1302.0,20263.7
73,21,1253.8,19409.5
73,66,1790.3,41871.2
73,68,1734.8,43449.3
73,72,1788.6,44050.4
73,34,1447.1,18811.9
73,3,1278.1,17272.6
73,10,844.5,9241.1
73,14,874.3,9726.7
73,29,962.4,10704.4
73,50,1080.6,11914.6
73,59,1023.0,15364.8
73,42,867.0,14039.4
73,60,896.6,14169.1
73,20,1142.6,22296.4
73,6,1743.2,36556.7
73,37,220.1,1342.0
73,74,598.9,6385.6
73,61,711.5,7027.9
73,70,1328.6,16765.0
73,7,795.3,11392.6
73,69,1961.4,45359.6
73,75,1866.1,44611.8
73,8,1485.9,17527.2
73,64,1507.3,18045.5
73,27,1383.1,15695.9
73,1,1313.8,14038.4
73,46,1326.3,15035.5
73,57,1592.5,18278.5
73,18,1687.8,19647.0
73,19,99.7,763.7
73,51,155.3,1508.6
73,22,3635.2,52673.1
73,17,2080.1,47957.1
73,44,1041.6,17893.9
73,33,949.2,14360.6
73,39,752.0,8729.3
73,49,1312.7,13717.4
73,23,1084.6,11692.2
73,16,751.8,9272.8
73,62,883.8,10192.1
73,63,975.2,10284.2
73,53,736.7,8596.6
73,47,1281.7,13369.1
73,11,1164.4,12292.5
73,43,1124.2,11725.0
73,52,573.0,6891.8
73,12,1103.1,11494.8
73,25,1174.3,15172.2
73,24,374.6,4568.3
73,55,469.0,5966.6
73,26,793.1,8736.9
73,4,1273.8,16575.2
73,15,851.9,9547.3
73,45,1289.3,16793.7
73,58,565.2,7752.6
73,40,885.0,10922.4
73,30,1527.2,19061.9
73,5,829.0,8879.0
73,36,841.8,10515.8
73,67,1453.2,15299.6
73,0,812.8,9939.9
73,2,699.9,8391.8
73,38,622.9,7243.9
73,48,836.3,13700.0
73,41,208.0,2037.0
73,9,2033.4,47490.6
73,71,646.6,6534.7
19,65,698.4,8680.1
19,31,1795.8,24292.8
19,56,2008.7,26392.6
19,35,594.5,6243.4
19,13,1336.5,28307.2
19,54,704.3,9579.6
19,32,1127.3,16165.4
19,28,1298.1,19966.9
19,21,1249.9,19112.7
19,66,1786.4,41574.4
19,68,1730.9,43152.4
19,72,1784.7,43753.6
19,34,1546.9,19575.6
19,3,1377.9,18036.3
19,10,944.3,10004.8
19,14,974.1,10490.4
19,29,1062.2,11468.1
19,50,1122.3,13473.7
19,59,1061.0,13025.5
19,42,905.0,11700.0
19,60,934.6,11829.7
19,20,1138.7,21999.6
19,6,1739.3,36259.9
19,37,319.9,2105.7
19,74,595.0,6088.8
19,61,707.6,6731.1
19,70,1428.4,17528.7
19,7,833.3,9053.3
19,69,1957.5,45062.8
19,75,1862.2,44315.0
19,8,1585.7,18290.9
19,64,1607.1,18809.2
19,27,1482.9,16459.6
19,1,1413.6,14802.1
19,46,1425.5,16714.0
19,57,1588.6,17981.7
19,18,1683.9,19350.2
19,73,99.8,763.7
19,51,151.4,1211.8
19,22,3631.3,52376.3
19,17,2076.2,47660.3
19,44,1037.7,17597.1
19,33,945.3,14063.8
19,39,851.8,9493.0
19,49,1412.5,14481.1
19,23,1184.4,12455.9
19,16,851.6,10036.5
19,62,983.6,10955.8
19,63,1075.0,11047.9
19,53,836.5,9360.3
19,47,1381.5,14132.8
19,11,1264.2,13056.2
19,43,1224.0,12488.7
19,52,672.8,7655.5
19,12,1194.4,13301.7
19,25,1170.4,14875.3
19,24,474.4,5332.0
19,55,568.8,6730.3
19,26,892.9,9500.6
19,4,1269.9,16278.4
19,15,890.1,10164.6
19,45,1285.4,16496.9
19,58,561.3,7455.8
19,40,881.1,10625.6
19,30,1523.3,18765.1
19,5,928.8,9642.7
19,36,837.9,10218.9
19,67,1553.0,16063.3
19,0,912.6,10703.6
19,2,799.7,9155.5
19,38,683.7,8648.0
19,48,874.3,11360.7
19,41,204.1,1740.2
19,9,2029.5,47193.8
19,71,642.7,6237.9
51,65,661.7,8285.9
51,31,1886.9,25068.8
51,56,2099.8,27168.6
51,35,566.3,5213.0
51,13,1299.8,27913.1
51,54,667.6,9185.4
51,32,1053.2,15209.9
51,28,1224.0,19011.3
51,21,1175.8,18157.1
51,66,1749.7,41180.2
51,68,1694.2,42758.2
51,72,1748.0,43359.4
51,34,1638.0,20351.6
51,3,1469.0,18812.3
51,10,1035.4,10780.8
51,14,1065.2,11266.3
51,29,1112.0,12810.2
51,50,1125.5,12702.7
51,59,1064.2,12254.5
51,42,908.2,10929.1
51,60,937.8,11058.8
51,20,1102.0,21605.4
51,6,1702.6,35865.7
51,37,411.0,2881.6
51,74,558.3,5694.6
51,61,670.9,6336.9
51,70,1519.5,18304.7
51,7,836.5,8282.3
51,69,1920.8,44668.6
51,75,1825.5,43920.8
51,8,1676.8,19066.9
51,64,1698.2,19585.2
51,27,1574.0,17235.6
51,1,1504.7,15578.0
51,46,1428.7,15943.0
51,57,1514.5,17026.1
51,18,1609.8,18394.6
51,73,190.9,1539.7
51,19,180.4,1242.8
51,22,3594.6,51982.1
51,17,2039.5,47266.1
51,44,1001.0,17202.9
51,33,908.6,13669.6
51,39,942.9,10269.0
51,49,1480.9,15911.2
51,23,1275.5,13231.9
51,16,942.7,10812.5
51,62,1074.7,11731.8
51,63,1078.8,12015.1
51,53,927.6,10136.2
51,47,1329.8,16330.2
51,11,1288.0,14020.1
51,43,1275.6,13789.4
51,52,741.2,9039.9
51,12,1120.3,12346.1
51,25,1096.3,13919.8
51,24,565.5,6108.0
51,55,659.9,7506.2
51,26,924.2,10227.0
51,4,1195.8,15322.8
51,15,816.0,9209.1
51,45,1211.3,15541.3
51,58,487.2,6500.2
51,40,807.0,9670.0
51,30,1449.2,17809.5
51,5,865.3,9491.3
51,36,763.8,9263.4
51,67,1503.6,19029.3
51,0,1003.7,11479.6
51,2,890.8,9931.5
51,38,609.6,7692.4
51,48,877.5,10589.7
51,41,130.0,784.6
51,9,1992.8,46799.6
51,71,606.0,5843.7
22,65,3276.3,44594.7
22,31,3446.8,39316.6
22,56,3427.2,44236.3
22,35,3347.9,48939.2
22,13,2669.1,26748.3
22,54,3111.6,40929.7
22,32,2958.4,35161.9
22,28,2735.9,28623.5
22,21,2813.0,29149.3
22,66,2442.8,15202.3
22,68,2410.6,16680.7
22,72,2464.4,17281.8
22,34,3127.6,35625.2
22,3,3033.1,34754.2
22,10,3845.5,35551.9
22,14,3875.3,36037.4
22,29,3870.6,56277.0
22,50,3884.1,56169.5
22,59,3822.8,55721.3
22,42,3666.8,54395.9
22,60,3696.4,54525.6
22,20,2953.8,35394.1
22,6,2611.3,18130.9
22,37,3657.2,34736.2
22,74,3602.8,51911.0
22,61,3449.1,41657.2
22,70,3566.8,40378.7
22,7,3595.1,51749.1
22,69,1834.9,7980.3
22,75,1790.3,8123.8
22,8,3266.5,37224.8
22,64,3197.9,36514.0
22,27,3346.7,37346.7
22,1,3911.9,31603.5
22,46,3895.8,32193.2
22,57,2879.8,22869.1
22,18,3005.4,22452.2
22,73,3590.0,36374.0
22,19,3579.5,36077.2
22,51,3438.3,34922.6
22,17,1735.0,7487.1
22,44,3457.3,49398.8
22,33,3359.2,45952.8
22,39,3243.7,24819.1
22,49,2729.5,18759.7
22,23,2951.7,22349.7
22,16,3251.3,24857.4
22,62,3105.3,23838.0
22,63,3028.0,26137.6
22,53,3265.4,24987.7
22,47,2780.6,19473.0
